season,week,network,window,map_slot,selected_image_url,selected_local_path,page_source,map_revision,sha256,width,height,legend_source,legend_status,legend_color_count,expected_color_count,unresolved_colors,legend_colors,dma_rows,ok_rows,review_rows,notes
2021,1,CBS,EARLY,CBS_EARLY,https://506sports.com/2021/01-CBS-E.png,map_archive\2021\week_01\2021_w01_CBS_EARLY_live_01.png,live,0,9663cef4d004cf41d9871abc13aaf5223c9f511289022c752546e24b24a73c84,1000,552,https://506sports.com/nfl.php?yr=2021&wk=1,resolved,5,5,,"{""blue"": ""Jacksonville @ Houston"", ""green"": ""NY Jets @ Carolina"", ""orange"": ""Arizona @ Tennessee"", ""red"": ""Pittsburgh @ Buffalo"", ""yellow"": ""LA Chargers @ Washington""}",206,197,17,
2021,1,CBS,LATE,CBS_LATE,https://506sports.com/2021/01-CBS-L.png,map_archive\2021\week_01\2021_w01_CBS_EARLY_live_02.png,live,0,4d667e73c611561ca011712f2ca7889169266ec14244cd1144de000217e006a9,1000,552,https://506sports.com/nfl.php?yr=2021&wk=1,resolved,2,2,,"{""blue"": ""Miami @ New England"", ""red"": ""Cleveland @ Kansas City""}",206,203,6,
2021,1,FOX,EARLY,FOX_EARLY,https://506sports.com/2021/01-FOX-E.png,map_archive\2021\week_01\2021_w01_FOX_EARLY_live_03.png,live,0,d102f6aedfe1d069d66c1b44214483e09a55492582c83278fd2ed6d0fba4d2c5,1000,552,https://506sports.com/nfl.php?yr=2021&wk=1,resolved,4,4,,"{""blue"": ""Seattle @ Indianapolis"", ""green"": ""San Francisco @ Detroit"", ""red"": ""Philadelphia @ Atlanta"", ""yellow"": ""Minnesota @ Cincinnati""}",206,197,16,
2021,1,FOX,LATE,FOX_LATE,https://506sports.com/2021/01-FOX-L-V3.png,map_archive\2021\week_01\2021_w01_FOX_EARLY_live_04.png,live,3,05b030705245ede86f28ab39556760197f1e1aa946bbe016864b831ab82a7bba,1000,552,https://506sports.com/nfl.php?yr=2021&wk=1,resolved,2,2,,"{""blue"": ""Denver @ NY Giants"", ""red"": ""Green Bay @ New Orleans (in Jacksonville)""}",206,203,7,
2021,2,CBS,EARLY,CBS_EARLY,https://506sports.com/2021/02-CBS-E-V2.png,map_archive\2021\week_02\2021_w02_CBS_EARLY_live_01.png,live,2,fd5e9e1805d3ea447364eed8cd051afa197ebc3b5ab6089a831792093b729167,1000,552,https://506sports.com/nfl.php?yr=2021&wk=2,resolved,4,4,,"{""blue"": ""New England @ NY Jets"", ""green"": ""Houston @ Cleveland"", ""red"": ""Las Vegas @ Pittsburgh"", ""yellow"": ""Denver @ Jacksonville""}",206,199,19,
2021,2,CBS,LATE,CBS_LATE,https://506sports.com/2021/02-CBS-L-V3.png,map_archive\2021\week_02\2021_w02_CBS_EARLY_live_02.png,live,3,72614fef3b990d8d2a722d72e9b51f65fac463f3b40c207f11eace055f968373,1000,552,https://506sports.com/nfl.php?yr=2021&wk=2,resolved,2,2,,"{""blue"": ""Tennessee @ Seattle"", ""red"": ""Dallas @ LA Chargers""}",206,204,7,
2021,2,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2021/02-FOX-V4.png,map_archive\2021\week_02\2021_w02_FOX_EARLY_live_03.png,live,4,09becb26363bea9fb49857449dfd61df7f300d6617bd2f897342763600947862,1000,552,https://506sports.com/nfl.php?yr=2021&wk=2,resolved,7,6,,"{""blue"": ""San Francisco @ Philadelphia"", ""green"": ""LA Rams @ Indianapolis"", ""light_blue"": ""Buffalo @ Miami"", ""orange"": ""New Orleans @ Carolina"", ""purple"": ""Minnesota @ Arizona (LATE)"", ""red"": ""Atlanta @ Tampa Bay (LATE)"", ""yellow"": ""Cincinnati @ Chicago""}",206,186,34,
2021,3,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2021/03-CBS-V3.png,map_archive\2021\week_03\2021_w03_CBS_SINGLE_live_01.png,live,3,f4a22382ca1e11226141e7c96f4a8e77d29f2950143c14c2bf13f3fcfaab0964,1000,552,https://506sports.com/nfl.php?yr=2021&wk=3,resolved,6,6,,"{""blue"": ""Miami @ Las Vegas (LATE)"", ""green"": ""Cincinnati @ Pittsburgh"", ""light_blue"": ""NY Jets @ Denver (LATE)"", ""orange"": ""Indianapolis @ Tennessee"", ""red"": ""LA Chargers @ Kansas City"", ""yellow"": ""Baltimore @ Detroit""}",206,194,26,
2021,3,FOX,EARLY,FOX_EARLY,https://506sports.com/2021/03-FOX-E-V4.png,map_archive\2021\week_03\2021_w03_FOX_SINGLE_live_02.png,live,4,e04a60f8a9f4462f99695711c3746d7cdbb89087e5889289b18fab12f035a5fc,1000,552,https://506sports.com/nfl.php?yr=2021&wk=3,resolved,5,5,,"{""blue"": ""Atlanta @ NY Giants"", ""green"": ""New Orleans @ New England"", ""orange"": ""Arizona @ Jacksonville"", ""red"": ""Chicago @ Cleveland"", ""yellow"": ""Washington @ Buffalo""}",206,193,21,
2021,3,FOX,LATE,FOX_LATE,https://506sports.com/2021/03-FOX-L-V2.png,map_archive\2021\week_03\2021_w03_FOX_SINGLE_live_03.png,live,2,d455d35549fa13ca3a02883b31b3e36205a82a8ed69daf61cf8c05aa9deff8e8,1000,552,https://506sports.com/nfl.php?yr=2021&wk=3,resolved,2,2,,"{""blue"": ""Seattle @ Minnesota"", ""red"": ""Tampa Bay @ LA Rams""}",206,203,6,
2021,4,CBS,EARLY,CBS_EARLY,https://506sports.com/2021/04-CBS-E-V2.png,map_archive\2021\week_04\2021_w04_CBS_EARLY_live_01.png,live,2,7317f6784fc56d0537ef2c5b85babe836dd3813ff9a560d0449f6452d8dc0fff,1000,552,https://506sports.com/nfl.php?yr=2021&wk=4,resolved,5,5,,"{""blue"": ""Cleveland @ Minnesota"", ""green"": ""Tennessee @ NY Jets"", ""orange"": ""Houston @ Buffalo"", ""red"": ""Kansas City @ Philadelphia"", ""yellow"": ""Indianapolis @ Miami""}",206,196,21,
2021,4,CBS,LATE,CBS_LATE,https://506sports.com/2021/04-CBS-L-V3.png,map_archive\2021\week_04\2021_w04_CBS_EARLY_live_02.png,live,3,675152d2f2b919a31c2706045335832c0711a0860b378bff3b34c484d53ac476,1000,552,https://506sports.com/nfl.php?yr=2021&wk=4,resolved,2,2,,"{""blue"": ""Baltimore @ Denver"", ""red"": ""Pittsburgh @ Green Bay""}",206,205,5,
2021,4,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2021/04-FOX-V2.png,map_archive\2021\week_04\2021_w04_FOX_EARLY_live_03.png,live,2,34a0fd4d56ccb5aef4e89cad9e0171cbafb4004785a3591d0cf35d3cb2cb4de4,1000,552,https://506sports.com/nfl.php?yr=2021&wk=4,resolved,6,6,,"{""blue"": ""NY Giants @ New Orleans"", ""green"": ""Seattle @ San Francisco (LATE)"", ""light_blue"": ""Detroit @ Chicago"", ""orange"": ""Washington @ Atlanta"", ""red"": ""Carolina @ Dallas"", ""yellow"": ""Arizona @ LA Rams (LATE)""}",206,190,35,
2021,5,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2021/05-CBS.png,map_archive\2021\week_05\2021_w05_CBS_SINGLE_live_01.png,live,0,24bf3f55f531a973f0e0933fef27b9f24be8be20f480e572aa82becf850f767e,1000,552,https://506sports.com/nfl.php?yr=2021&wk=5,resolved,6,6,,"{""blue"": ""Chicago @ Las Vegas (LATE)"", ""green"": ""Cleveland @ LA Chargers (LATE)"", ""light_blue"": ""Tennessee @ Jacksonville"", ""orange"": ""New England @ Houston"", ""red"": ""Miami @ Tampa Bay"", ""yellow"": ""New Orleans @ Washington""}",206,192,31,
2021,5,FOX,EARLY,FOX_EARLY,https://506sports.com/2021/05-FOX-E-V5.png,map_archive\2021\week_05\2021_w05_FOX_SINGLE_live_02.png,live,5,50e553ab573eec9e6f214f7767aeb5333e9736ef64d3adab826b7653f4ce851e,1000,552,https://506sports.com/nfl.php?yr=2021&wk=5,resolved,4,4,,"{""blue"": ""Philadelphia @ Carolina"", ""green"": ""Denver @ Pittsburgh"", ""red"": ""Green Bay @ Cincinnati"", ""yellow"": ""Detroit @ Minnesota""}",206,193,24,
2021,5,FOX,LATE,FOX_LATE,https://506sports.com/2021/05-FOX-L-V2.png,map_archive\2021\week_05\2021_w05_FOX_SINGLE_live_03.png,live,2,0cad1b1b110afb3d62a56aedec573ec1ddee9b73ba6f54a1885fe0f731fb2f56,1000,552,https://506sports.com/nfl.php?yr=2021&wk=5,resolved,2,2,,"{""blue"": ""San Francisco @ Arizona"", ""red"": ""NY Giants @ Dallas""}",206,204,3,
2021,6,CBS,EARLY,CBS_EARLY,https://506sports.com/2021/06-CBS-E-V4.png,map_archive\2021\week_06\2021_w06_CBS_EARLY_live_01.png,live,4,cb1333d9ea6978c6b28e2725f8a83852251bd7ebbca26c355b928b62bbe59fff,1000,552,https://506sports.com/nfl.php?yr=2021&wk=6,resolved,3,3,,"{""blue"": ""LA Chargers @ Baltimore"", ""green"": ""Houston @ Indianapolis"", ""red"": ""Kansas City @ Washington""}",206,201,14,
2021,6,CBS,LATE,CBS_LATE,https://506sports.com/2021/06-CBS-L-V2.png,map_archive\2021\week_06\2021_w06_CBS_EARLY_live_02.png,live,2,0b57db798c95d9710570296ef88c8de3ecc0c348bd8463b3a84def904fe126bb,1000,552,https://506sports.com/nfl.php?yr=2021&wk=6,resolved,2,2,,"{""blue"": ""Las Vegas @ Denver"", ""red"": ""Dallas @ New England""}",206,205,1,
2021,6,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2021/06-FOX-V4.png,map_archive\2021\week_06\2021_w06_FOX_EARLY_live_03.png,live,4,7d7da84b24b0ee759fd74ca18a327bd04a9a9ebd8f045699c4c3819ae2e35c16,1000,552,https://506sports.com/nfl.php?yr=2021&wk=6,resolved,5,5,,"{""blue"": ""LA Rams @ NY Giants"", ""green"": ""Arizona @ Cleveland (LATE)"", ""orange"": ""Cincinnati @ Detroit"", ""red"": ""Green Bay @ Chicago"", ""yellow"": ""Minnesota @ Carolina""}",206,188,31,
2021,7,CBS,EARLY,CBS_EARLY,https://506sports.com/2021/07-CBS-E-V2.png,map_archive\2021\week_07\2021_w07_CBS_EARLY_live_01.png,live,2,519d245168a2330aaa19d022374539e5f4858f76b4d1e7abb572dadecc04432a,1000,552,https://506sports.com/nfl.php?yr=2021&wk=7,resolved,3,3,,"{""blue"": ""Cincinnati @ Baltimore"", ""green"": ""NY Jets @ New England"", ""red"": ""Kansas City @ Tennessee""}",206,205,9,
2021,7,CBS,LATE,CBS_LATE,https://506sports.com/2021/07-CBS-L.png,map_archive\2021\week_07\2021_w07_CBS_EARLY_live_02.png,live,0,24c3158823ee0b2d808a5f593d70fb4b43e69a8a30ed465335eed6db03245a88,1000,552,https://506sports.com/nfl.php?yr=2021&wk=7,resolved,2,2,,"{""blue"": ""Houston @ Arizona"", ""red"": ""Chicago @ Tampa Bay""}",206,206,1,
2021,7,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2021/07-FOX-V3.png,map_archive\2021\week_07\2021_w07_FOX_EARLY_live_03.png,live,3,d88fe61bd36834bba4e1a74fa723722c78f7d62a4c4fd2d53760f2f1b8f2e366,1000,552,https://506sports.com/nfl.php?yr=2021&wk=7,resolved,5,5,,"{""blue"": ""Philadelphia @ Las Vegas (LATE)"", ""green"": ""Carolina @ NY Giants"", ""orange"": ""Atlanta @ Miami"", ""red"": ""Washington @ Green Bay"", ""yellow"": ""Detroit @ LA Rams (LATE)""}",206,195,29,
2021,8,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2021/08-CBS-V3.png,map_archive\2021\week_08\2021_w08_CBS_SINGLE_live_01.png,live,3,457408b69b6b92765419412266099c9f6bc1d4e136b1575c2ba9e11bd69020fd,1000,552,https://506sports.com/nfl.php?yr=2021&wk=8,resolved,6,6,,"{""blue"": ""New England @ LA Chargers (LATE)"", ""green"": ""Cincinnati @ NY Jets"", ""light_blue"": ""Tennessee @ Indianapolis"", ""orange"": ""Miami @ Buffalo"", ""red"": ""Pittsburgh @ Cleveland"", ""yellow"": ""Jacksonville @ Seattle (LATE)""}",206,195,26,
2021,8,FOX,EARLY,FOX_EARLY,https://506sports.com/2021/08-FOX-E.png,map_archive\2021\week_08\2021_w08_FOX_SINGLE_live_02.png,live,0,efe909845d091deff0983ae870e6d95793be7112aca0e186d667edc5686f8427,1000,552,https://506sports.com/nfl.php?yr=2021&wk=8,resolved,4,4,,"{""blue"": ""Philadelphia @ Detroit"", ""green"": ""Carolina @ Atlanta"", ""red"": ""San Francisco @ Chicago"", ""yellow"": ""LA Rams @ Houston""}",206,201,12,
2021,8,FOX,LATE,FOX_LATE,https://506sports.com/2021/08-FOX-L.png,map_archive\2021\week_08\2021_w08_FOX_SINGLE_live_03.png,live,0,cb4d2ba4ef8f7a55015a72b44eb926a7248d3b289bb2379c85fa6d485c8527d3,1000,552,https://506sports.com/nfl.php?yr=2021&wk=8,resolved,2,2,,"{""blue"": ""Washington @ Denver"", ""red"": ""Tampa Bay @ New Orleans""}",206,203,7,
2021,9,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2021/09-CBS-V2.png,map_archive\2021\week_09\2021_w09_CBS_SINGLE_live_01.png,live,2,2b356234309f1c70486bcf6919fd4878ae8284351609c2c08ac8c07f1fd9c273,1000,552,https://506sports.com/nfl.php?yr=2021&wk=9,resolved,5,5,,"{""blue"": ""LA Chargers @ Philadelphia (LATE)"", ""green"": ""Las Vegas @ NY Giants"", ""orange"": ""Buffalo @ Jacksonville"", ""red"": ""Cleveland @ Cincinnati"", ""yellow"": ""New England @ Carolina""}",206,197,26,
2021,9,FOX,EARLY,FOX_EARLY,https://506sports.com/2021/09-FOX-E.png,map_archive\2021\week_09\2021_w09_FOX_SINGLE_live_02.png,live,0,1a81b8e92e449965c20bb3b0e294dba02db295701f17d635993cbba54943e254,1000,552,https://506sports.com/nfl.php?yr=2021&wk=9,resolved,4,4,,"{""blue"": ""Minnesota @ Baltimore"", ""green"": ""Atlanta @ New Orleans"", ""red"": ""Denver @ Dallas"", ""yellow"": ""Houston @ Miami""}",206,200,18,
2021,9,FOX,LATE,FOX_LATE,https://506sports.com/2021/09-FOX-L-V2.png,map_archive\2021\week_09\2021_w09_FOX_SINGLE_live_03.png,live,2,a63610b16709d64fd2aa0f8d35da45ff391a157db7a392361a40d7a11e9a42cd,1000,552,https://506sports.com/nfl.php?yr=2021&wk=9,resolved,2,2,,"{""blue"": ""Arizona @ San Francisco"", ""red"": ""Green Bay @ Kansas City""}",206,204,4,
2021,10,CBS,EARLY,CBS_EARLY,https://506sports.com/2021/10-CBS-E.png,map_archive\2021\week_10\2021_w10_CBS_EARLY_live_01.png,live,0,ec3893fa20b2bf69b56b26c4e740edcf3f36055bc0e783368ba3df1330b96100,1000,552,https://506sports.com/nfl.php?yr=2021&wk=10,resolved,4,4,,"{""blue"": ""New Orleans @ Tennessee"", ""green"": ""Buffalo @ NY Jets"", ""red"": ""Cleveland @ New England"", ""yellow"": ""Jacksonville @ Indianapolis""}",206,200,20,
2021,10,CBS,LATE,CBS_LATE,https://506sports.com/2021/10-CBS-L-V2.png,map_archive\2021\week_10\2021_w10_CBS_EARLY_live_02.png,live,2,7dc2498ba13d9e4dbe83392e0eb9e52394c6a997e2cd56d5af994538cc4c3a23,1000,552,https://506sports.com/nfl.php?yr=2021&wk=10,resolved,2,2,,"{""blue"": ""Philadelphia @ Denver"", ""red"": ""Seattle @ Green Bay""}",206,204,10,
2021,10,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2021/10-FOX.png,map_archive\2021\week_10\2021_w10_FOX_EARLY_live_03.png,live,0,481a6a7b3c498f4629de0873ff83ff37a49f9c1340a5193ac79fbb60c43a256c,1000,552,https://506sports.com/nfl.php?yr=2021&wk=10,resolved,5,5,,"{""blue"": ""Minnesota @ LA Chargers (LATE)"", ""green"": ""Tampa Bay @ Washington"", ""orange"": ""Carolina @ Arizona (LATE)"", ""red"": ""Atlanta @ Dallas"", ""yellow"": ""Detroit @ Pittsburgh""}",206,185,40,
2021,11,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2021/11-CBS-V2.png,map_archive\2021\week_11\2021_w11_CBS_SINGLE_live_01.png,live,2,ba937e4204f27b9fd1b9140aaa467c3214e3e7b8acb72cd551ac8571fac48cdd,1000,552,https://506sports.com/nfl.php?yr=2021&wk=11,resolved,5,5,,"{""blue"": ""Cincinnati @ Las Vegas (LATE)"", ""green"": ""Indianapolis @ Buffalo"", ""orange"": ""Houston @ Tennessee"", ""red"": ""Baltimore @ Chicago"", ""yellow"": ""Miami @ NY Jets""}",206,192,23,
2021,11,FOX,EARLY,FOX_EARLY,https://506sports.com/2021/11-FOX-E-V3.png,map_archive\2021\week_11\2021_w11_FOX_SINGLE_live_02.png,live,3,d79bd33eb74d2ef1f09387194eaa977805765aa85fac2703f2a189c36507825d,1000,552,https://506sports.com/nfl.php?yr=2021&wk=11,resolved,5,5,,"{""blue"": ""New Orleans @ Philadelphia"", ""green"": ""Washington @ Carolina"", ""orange"": ""San Francisco @ Jacksonville"", ""red"": ""Green Bay @ Minnesota"", ""yellow"": ""Detroit @ Cleveland""}",206,195,19,
2021,11,FOX,LATE,FOX_LATE,https://506sports.com/2021/11-FOX-L.png,map_archive\2021\week_11\2021_w11_FOX_SINGLE_live_03.png,live,0,9976ae634658701bbb541c20b7b8c6032d55a7d872c0bb90c0e2fdabcb564294,1000,552,https://506sports.com/nfl.php?yr=2021&wk=11,resolved,2,2,,"{""blue"": ""Arizona @ Seattle"", ""red"": ""Dallas @ Kansas City""}",206,206,1,
2021,12,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2021/12-CBS-V2.png,map_archive\2021\week_12\2021_w12_CBS_SINGLE_live_01.png,live,2,7e03e9849c95bfb3e97806981000e5e7e86b7b42cf06661a79a3a9d14424d793,1000,552,https://506sports.com/nfl.php?yr=2021&wk=12,resolved,4,4,,"{""blue"": ""Pittsburgh @ Cincinnati"", ""green"": ""LA Chargers @ Denver (LATE)"", ""red"": ""Tennessee @ New England"", ""yellow"": ""NY Jets @ Houston""}",206,194,27,
2021,12,FOX,EARLY,FOX_EARLY,https://506sports.com/2021/12-FOX-E.png,map_archive\2021\week_12\2021_w12_FOX_SINGLE_live_02.png,live,0,6abcb0fc36da5d54a793e1a00ceccbc0ce31ece871974cfc263110d1c87c6108,1000,552,https://506sports.com/nfl.php?yr=2021&wk=12,resolved,4,4,,"{""blue"": ""Philadelphia @ NY Giants"", ""green"": ""Carolina @ Miami"", ""red"": ""Tampa Bay @ Indianapolis"", ""yellow"": ""Atlanta @ Jacksonville""}",206,196,22,
2021,12,FOX,LATE,FOX_LATE,https://506sports.com/2021/12-FOX-L.png,map_archive\2021\week_12\2021_w12_FOX_SINGLE_live_03.png,live,0,c4f40ef4cfc5a2ed2a597a3bf0f26b28d440e6ef812fdc6edf7212c1eca46e8b,1000,552,https://506sports.com/nfl.php?yr=2021&wk=12,resolved,2,2,,"{""blue"": ""Minnesota @ San Francisco"", ""red"": ""LA Rams @ Green Bay""}",206,203,5,
2021,13,CBS,EARLY,CBS_EARLY,https://506sports.com/2021/13-CBS-E.png,map_archive\2021\week_13\2021_w13_CBS_EARLY_live_01.png,live,0,409ac1c9f1257bac5964716ec5ffc0fb3ae07bf64a78a2051dceccb871ada6a2,1000,552,https://506sports.com/nfl.php?yr=2021&wk=13,partial,4,5,grey,"{""blue"": ""Indianapolis @ Houston"", ""green"": ""Philadelphia @ NY Jets"", ""red"": ""LA Chargers @ Cincinnati"", ""yellow"": ""Minnesota @ Detroit""}",206,198,19,
2021,13,CBS,LATE,CBS_LATE,https://506sports.com/2021/13-CBS-L-V2.png,map_archive\2021\week_13\2021_w13_CBS_EARLY_live_02.png,live,2,6927a4f1cf4f0137782d49b88b6b51fd51dbde55715e636ce488e5d6da6629f6,1000,552,https://506sports.com/nfl.php?yr=2021&wk=13,partial,2,3,grey,"{""blue"": ""San Francisco @ Seattle"", ""red"": ""Baltimore @ Pittsburgh""}",206,203,3,
2021,13,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2021/13-FOX-V2.png,map_archive\2021\week_13\2021_w13_FOX_EARLY_live_03.png,live,2,bfb964878c44e577788166580a77c3dbc62cd3308afd4d74ef8431c112ccfb3e,1000,552,https://506sports.com/nfl.php?yr=2021&wk=13,resolved,5,5,,"{""blue"": ""Washington @ Las Vegas (LATE)"", ""green"": ""Arizona @ Chicago"", ""orange"": ""Jacksonville @ LA Rams (LATE)"", ""red"": ""Tampa Bay @ Atlanta"", ""yellow"": ""NY Giants @ Miami""}",206,190,29,
2021,14,CBS,EARLY,CBS_EARLY,https://506sports.com/2021/14-CBS-E-V2.png,map_archive\2021\week_14\2021_w14_CBS_EARLY_live_01.png,live,2,e3967cd1d17cbe11c47f8e3ecded36c33217b67295f20146fa42b3a77a52174f,1000,552,https://506sports.com/nfl.php?yr=2021&wk=14,resolved,4,4,,"{""blue"": ""Baltimore @ Cleveland"", ""green"": ""New Orleans @ NY Jets"", ""red"": ""Las Vegas @ Kansas City"", ""yellow"": ""Jacksonville @ Tennessee""}",206,197,17,
2021,14,CBS,LATE,CBS_LATE,https://506sports.com/2021/14-CBS-L.png,map_archive\2021\week_14\2021_w14_CBS_EARLY_live_02.png,live,0,e24e52ff558da348b7a788202d9785dbab1b5747bb21a2fc24faf472a1515a53,1000,552,https://506sports.com/nfl.php?yr=2021&wk=14,resolved,2,2,,"{""blue"": ""San Francisco @ Cincinnati"", ""red"": ""Buffalo @ Tampa Bay""}",206,202,8,
2021,14,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2021/14-FOX.png,map_archive\2021\week_14\2021_w14_FOX_EARLY_live_03.png,live,0,66ab79835e69356f281e66fb590a6da1c9df631de650a3b2b705eb799bd4c5b9,1000,552,https://506sports.com/nfl.php?yr=2021&wk=14,resolved,5,5,,"{""blue"": ""NY Giants @ LA Chargers (LATE)"", ""green"": ""Atlanta @ Carolina"", ""orange"": ""Seattle @ Houston"", ""red"": ""Dallas @ Washington"", ""yellow"": ""Detroit @ Denver (LATE)""}",206,193,24,
2021,15,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2021/15-CBS-V3.png,map_archive\2021\week_15\2021_w15_CBS_SINGLE_live_01.png,live,3,792dae09d37798bd2247b6d0ce8be74cb0a17a8cf93d9199737861e447e25584,1000,552,https://506sports.com/nfl.php?yr=2021&wk=15,resolved,5,5,,"{""blue"": ""Cincinnati @ Denver (LATE)"", ""green"": ""Atlanta @ San Francisco (LATE)"", ""orange"": ""Houston @ Jacksonville"", ""red"": ""Tennessee @ Pittsburgh"", ""yellow"": ""NY Jets @ Miami""}",206,194,23,
2021,15,FOX,EARLY,FOX_EARLY,https://506sports.com/2021/15-FOX-E-V2.png,map_archive\2021\week_15\2021_w15_FOX_SINGLE_live_02.png,live,2,83f619aa855f6b71cbac395d741fac7e703a53e319bc9bdf0bb9d8a0faaf4e6a,1000,552,https://506sports.com/nfl.php?yr=2021&wk=15,resolved,3,3,,"{""green"": ""Carolina @ Buffalo"", ""red"": ""Dallas @ NY Giants"", ""yellow"": ""Arizona @ Detroit""}",206,199,15,
2021,15,FOX,LATE,FOX_LATE,https://506sports.com/2021/15-FOX-L.png,map_archive\2021\week_15\2021_w15_FOX_SINGLE_wayback_06.png,wayback,0,360764497cf70f12f19d49d0e7e31fa417617cee82dbb4e521bfe6643bbe5b9d,1000,552,https://506sports.com/nfl.php?yr=2021&wk=15,partial,1,2,blue,"{""red"": ""Green Bay @ Baltimore""}",206,186,21,
2021,15,FOX,SPECIAL,FOX_SPECIAL,https://506sports.com/2021/15-FOX-T-V2.png,map_archive\2021\week_15\2021_w15_FOX_SINGLE_live_03.png,live,2,b98e5e833ad31d298272b6433d7f9aeb8c5ab3b87cd8af37ee84e83ec311d77e,1000,552,https://506sports.com/nfl.php?yr=2021&wk=15,resolved,2,2,,"{""blue"": ""Seattle @ LA Rams"", ""red"": ""Washington @ Philadelphia""}",206,200,11,
2021,16,CBS,EARLY,CBS_EARLY,https://506sports.com/2021/16-CBS-E.png,map_archive\2021\week_16\2021_w16_CBS_EARLY_live_01.png,live,0,b77d8f44568bb14af79ef3599c791cfdf99129235347202efee5be1d20ebc9f4,1000,552,https://506sports.com/nfl.php?yr=2021&wk=16,resolved,4,4,,"{""blue"": ""Baltimore @ Cincinnati"", ""green"": ""Jacksonville @ NY Jets"", ""red"": ""Buffalo @ New England"", ""yellow"": ""LA Chargers @ Houston""}",206,203,12,
2021,16,CBS,LATE,CBS_LATE,https://506sports.com/2021/16-CBS-L-V2.png,map_archive\2021\week_16\2021_w16_CBS_EARLY_live_02.png,live,2,02d0901849571a41bef376851d8587ad078e633c0c27400ba6c11d8f5cdacedb,1000,552,https://506sports.com/nfl.php?yr=2021&wk=16,resolved,2,2,,"{""blue"": ""Denver @ Las Vegas"", ""red"": ""Pittsburgh @ Kansas City""}",206,205,3,
2021,16,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2021/16-FOX-V3.png,map_archive\2021\week_16\2021_w16_FOX_EARLY_live_03.png,live,3,f63febd35de1f0cc8f95be7376f09510d6eeaa115762712e0dcf06c65cc87066,1000,552,https://506sports.com/nfl.php?yr=2021&wk=16,resolved,5,5,,"{""blue"": ""NY Giants @ Philadelphia"", ""green"": ""Chicago @ Seattle (LATE)"", ""orange"": ""Detroit @ Atlanta"", ""red"": ""LA Rams @ Minnesota"", ""yellow"": ""Tampa Bay @ Carolina""}",206,191,33,
2021,17,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2021/17-CBS.png,map_archive\2021\week_17\2021_w17_CBS_SINGLE_live_01.png,live,0,cdce6b365e5b11b013d6f84cf784537d2196d0d40e5066951155e58f37560ef9,1000,552,https://506sports.com/nfl.php?yr=2021&wk=17,resolved,6,6,,"{""blue"": ""NY Giants @ Chicago"", ""green"": ""Denver @ LA Chargers (LATE)"", ""light_blue"": ""Houston @ San Francisco (LATE)"", ""orange"": ""Jacksonville @ New England"", ""red"": ""Kansas City @ Cincinnati"", ""yellow"": ""Miami @ Tennessee""}",206,193,24,
2021,17,FOX,EARLY,FOX_EARLY,https://506sports.com/2021/17-FOX-E-V4.png,map_archive\2021\week_17\2021_w17_FOX_SINGLE_live_02.png,live,4,85ecbf6da0a0371eb345ce52bf2c108d3dc8e9581de9eaeb3269c6a490e2945b,1000,552,https://506sports.com/nfl.php?yr=2021&wk=17,partial,5,6,grey,"{""blue"": ""Philadelphia @ Washington"", ""green"": ""Las Vegas @ Indianapolis"", ""orange"": ""Tampa Bay @ NY Jets"", ""red"": ""LA Rams @ Baltimore"", ""yellow"": ""Atlanta @ Buffalo""}",206,196,29,
2021,17,FOX,LATE,FOX_LATE,https://506sports.com/2021/17-FOX-L-V3.png,map_archive\2021\week_17\2021_w17_FOX_SINGLE_live_03.png,live,3,4954a7d113d5f291904cb735bcb00373458c761c6e91bd67fabe499301190434,1000,552,https://506sports.com/nfl.php?yr=2021&wk=17,resolved,3,3,,"{""blue"": ""Detroit @ Seattle"", ""green"": ""Carolina @ New Orleans"", ""red"": ""Arizona @ Dallas""}",206,203,9,
2021,18,CBS,EARLY,CBS_EARLY,https://506sports.com/2021/18-CBS-E-V4.png,map_archive\2021\week_18\2021_w18_CBS_EARLY_live_01.png,live,4,9674c2e51b0224e54d712c029b4a3fff47e5586ceefe7a5cdaddd621deee56b2,1000,552,https://506sports.com/nfl.php?yr=2021&wk=18,resolved,3,3,,"{""blue"": ""Indianapolis @ Jacksonville"", ""green"": ""Tennessee @ Houston"", ""red"": ""Pittsburgh @ Baltimore""}",206,203,10,
